hotel_name,,locality,price,rating,score,review,link
"Southern Star,Bangalore",,"Bangalore Shopping Area, Bangalore","₹ 7,200",Very good,8.2,557 reviews,https://www.booking.com/hotel/in/regaalis-bangalore.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=31145405_328389187_2_41_0&highlighted_blocks=31145405_328389187_2_41_0&matching_block_id=31145405_328389187_2_41_0&sr_pri_blocks=31145405_328389187_2_41_0__720000&from=searchresults
Holiday Inn Express Bengaluru Yeshwantpur by IHG,,"Yeshwantpur, Bangalore","₹ 3,359",Review score,6.7,843 reviews,https://www.booking.com/hotel/in/holiday-inn-express-bengaluru-yeshwantpur.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=406325406_124605945_2_41_0&highlighted_blocks=406325406_124605945_2_41_0&matching_block_id=406325406_124605945_2_41_0&sr_pri_blocks=406325406_124605945_2_41_0__335900&from=searchresults
The Oberoi Bengaluru,,"MG Road, Bangalore","₹ 23,500",Superb,9.3,"2,194 reviews",https://www.booking.com/hotel/in/the-oberoi-bangalore.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=7880001_364831211_2_42_0&highlighted_blocks=7880001_364831211_2_42_0&matching_block_id=7880001_364831211_2_42_0&sr_pri_blocks=7880001_364831211_2_42_0__2350000&from=searchresults
Treebo Premium Raj Vista Global Village,,Bangalore,"₹ 3,296",Very good,8.2,60 reviews,https://www.booking.com/hotel/in/treebo-tryst-raj-vista.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=778092501_397218704_2_33_0_316957&highlighted_blocks=778092501_397218704_2_33_0_316957&matching_block_id=778092501_397218704_2_33_0_316957&sr_pri_blocks=778092501_397218704_2_33_0_316957_329574&from=searchresults
Hyatt Centric MG Road Bangalore,,"Ulsoor, Bangalore","₹ 12,000",Good,7.7,"1,147 reviews",https://www.booking.com/hotel/in/hyatt-bangalore-mg-road.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=29758908_297755391_2_42_0&highlighted_blocks=29758908_297755391_2_42_0&matching_block_id=29758908_297755391_2_42_0&sr_pri_blocks=29758908_297755391_2_42_0__1200000&from=searchresults
ibis Bengaluru City Centre - An Accor Brand,,Bangalore,"₹ 4,600",Review score,6.9,"1,427 reviews",https://www.booking.com/hotel/in/ibis-bengaluru-city-centre.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=111633201_94582433_2_42_0&highlighted_blocks=111633201_94582433_2_42_0&matching_block_id=111633201_94582433_2_42_0&sr_pri_blocks=111633201_94582433_2_42_0__460000&from_sustainable_property_sr=1&from=searchresults
Grand Continent Malleshwaram A Sarovar Portico Affiliate Hotel,,"Sheshadripuram, Bangalore","₹ 2,520",Very good,8.3,78 reviews,https://www.booking.com/hotel/in/grand-continent-malleshwaram-a-sarovar-portico-affiliate.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=1176026107_390139517_2_2_0&highlighted_blocks=1176026107_390139517_2_2_0&matching_block_id=1176026107_390139517_2_2_0&sr_pri_blocks=1176026107_390139517_2_2_0__252000&from=searchresults
Casa Cottage,,Bangalore,"₹ 3,000",Fabulous,8.7,504 reviews,https://www.booking.com/hotel/in/casa-cottage-banglore.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=24128301_376750882_2_1_0&highlighted_blocks=24128301_376750882_2_1_0&matching_block_id=24128301_376750882_2_1_0&sr_pri_blocks=24128301_376750882_2_1_0__300000&from=searchresults
The Leela Bhartiya City Bengaluru,,Bangalore,"₹ 13,500",Superb,9,696 reviews,https://www.booking.com/hotel/in/the-leela-bhartiya-city-bengaluru.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=704133601_297725447_2_42_0_813994&highlighted_blocks=704133601_297725447_2_42_0_813994&matching_block_id=704133601_297725447_2_42_0_813994&sr_pri_blocks=704133601_297725447_2_42_0_813994_1350000&from=searchresults
The Chancery Pavilion,,Bangalore,"₹ 4,501",Good,7.3,722 reviews,https://www.booking.com/hotel/in/the-chancenry-pavilion.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=26250104_277211100_2_42_0&highlighted_blocks=26250104_277211100_2_42_0&matching_block_id=26250104_277211100_2_42_0&sr_pri_blocks=26250104_277211100_2_42_0__450100&from=searchresults
Super Townhouse Ramamurthy Nagar,,Bangalore,"₹ 1,335",Fabulous,8.9,500 reviews,https://www.booking.com/hotel/in/oyo-385-townhouse-navya-international-ramamurthy-nagar.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=681132402_375711379_2_2_0&highlighted_blocks=681132402_375711379_2_2_0&matching_block_id=681132402_375711379_2_2_0&sr_pri_blocks=681132402_375711379_2_2_0__133511&from=searchresults
Olive Hotel Millers Road by Embassy Group,,Bangalore,"₹ 2,942",Superb,9.3,108 reviews,https://www.booking.com/hotel/in/olive-vasant-nagar-by-embassy-group.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=1271773202_401722905_2_0_0&highlighted_blocks=1271773202_401722905_2_0_0&matching_block_id=1271773202_401722905_2_0_0&sr_pri_blocks=1271773202_401722905_2_0_0__294240&from=searchresults
Pai Viceroy,,"Jayanagar, Bangalore","₹ 4,080",Very good,8,281 reviews,https://www.booking.com/hotel/in/pai-viceroy.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=43277301_397676454_0_42_0&highlighted_blocks=43277301_397676454_0_42_0&matching_block_id=43277301_397676454_0_42_0&sr_pri_blocks=43277301_397676454_0_42_0__408000&from=searchresults
Olive Hotel Le Opera by Embassy Group,,Bangalore,"₹ 2,366",Very good,8.4,425 reviews,https://www.booking.com/hotel/in/olive-msr-nagar-by-embassy-group.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=1141649901_389597189_2_0_0&highlighted_blocks=1141649901_389597189_2_0_0&matching_block_id=1141649901_389597189_2_0_0&sr_pri_blocks=1141649901_389597189_2_0_0__236600&from=searchresults
Olive Zip Rest House Road by Embassy Group,,"MG Road, Bangalore","₹ 2,203",Review score,6.9,667 reviews,https://www.booking.com/hotel/in/treebo-morgen-suites.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=170189909_370114623_2_0_0&highlighted_blocks=170189909_370114623_2_0_0&matching_block_id=170189909_370114623_2_0_0&sr_pri_blocks=170189909_370114623_2_0_0__220320&from=searchresults
Olive Hotel Indiranagar 100Ft Road by Embassy Group,,"Indiranagar, Bangalore","₹ 3,200",Good,7.7,292 reviews,https://www.booking.com/hotel/in/olive-indiranagar-100ft-road-by-embassy-group.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2090174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=26&sr_order=popularity&srpvid=faf347d086b70c0d&srepoch=1742206370&all_sr_blocks=1105116002_383312191_2_0_0&highlighted_blocks=1105116002_383312191_2_0_0&matching_block_id=1105116002_383312191_2_0_0&sr_pri_blocks=1105116002_383312191_2_0_0__320000&from=searchresults
Treebo Golden Swan Pammal,,"South Chennai, Chennai","₹ 2,536",Good,7.5,"1,585 reviews",https://www.booking.com/hotel/in/golden-swan-chennai123.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2103041&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d5b247f5d5630dbf&srepoch=1742206444&all_sr_blocks=599123509_400592745_2_1_0_32618&highlighted_blocks=599123509_400592745_2_1_0_32618&matching_block_id=599123509_400592745_2_1_0_32618&sr_pri_blocks=599123509_400592745_2_1_0_32618_253643&from=searchresults
The Leela Palace Chennai,,"South Chennai, Chennai","₹ 15,660",Superb,9,"2,343 reviews",https://www.booking.com/hotel/in/leela-palace-chennai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2103041&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d5b247f5d5630dbf&srepoch=1742206444&all_sr_blocks=40839201_88881547_2_9_0_812841&highlighted_blocks=40839201_88881547_2_9_0_812841&matching_block_id=40839201_88881547_2_9_0_812841&sr_pri_blocks=40839201_88881547_2_9_0_812841_1566000&nad_id=08a93a75-c552-4918-b92b-cc0ca3906c09_0&nad_cpc=0.5&nad_track=eyJhdWN0aW9uRXBvY2giOjE3NDIyMDY0NDM0MjIsInJhbmsiOjEsImtvZGRpVHJhY2tpbmdJbmZvIjoicm5uc3o3V1gyNWVUU0lkeXJNcklCbUlUeUhXZlI4dXg3dzdrTC9TQWkrQnZhMWlLSklZYVh6Mmh1VDVyV2Rqbm5Rd2FldlBQYW9pY2kydUs4b1U1cFg3djltanNmV3lVVVdCMnJUYjMxMm9WcElwVTVUMVpKdDg3aDZ3WDh3aVBtbmd4VGhyR2JJOU5CV1Zkd3BGNzBmZkNjTlhEYUxtUHRwOU90YnFic3ZkK3gwdE5lQXNEMkxRUFNFWmIzL3p6VEh2SXpFdlQ3S1NLWmtsamhGTkxpQlNmZEhHTEgvQ0pkMmdzN24rUlZYSEUrSXB6Wlo3MklaTklyUkFkRUllSVVrNUZ3VmN2bU5kUVBVZ280N1lVN3JnOHd0TmtSTEF2cFdoS0xaMW8vZUc4NkVCN2Fqa2VrL0VEc0JhaHo5cURSQXc1aHFyd3BlRWR2LzE3OVhaOWNZL1NJODRQVVM3Qnd0ZkdtVU5iY3BqNHU0Rm9qbFk5SFI0R1F6b0VpMk5LT0E2NkVraitFS20zUk12SGRZZUtmYk5KT1ZQU1k5b2M2YXBuNVlOR0tyZ00zcWo1UjdVbURCK0I4LzhUTzM3eVFUTWNjOW01RjJhaExYYVl5Wk9ZbmlFTjZtbjVscmRYOWRlOXF6QmFRZjBOMXlMR0ZscW0zdG84S3VxemhFcTVwVVgvbXZ0bTJpTmhBMEhqVm4zemJrUktJSk1ySHN3UkhMOG9pRnFlS0ZHNG9sOXFkMG1tUDhkdEIvOTRFVk5kcVhSNFFUdnZoTkFheitXWU9tbk12Q1dRMEZFK2NZZG5vU2Z0OUlsUWRJZW54YjBDaXlCYW5YOGlNUTJ6WW13UzNCODlna3AvK29qKzY0b2s0NHQyL2lNQ2xtZ3FSL3FQYjJ4TFIybHlXTWZOaHVTVlRaKytHZzVoU1FmQnRnMnN0RjBDbnNkRUZFZkwyS1BtaFVNd1lFcGUySGg5aG1BT3pGUFp1a1pRVzdOaERZcnRpUVB6S2FuaEdlQ3dPMTVCTlVWdWZCYlVXcmFnT050d0dkd0VmcTlMY3hDM0kxRGFJRk1OK2ZXOGczeklFSHluRWlHajIrVmtYKzFab2lKM0cwelMwUkhVSmhnTUtJdHZhZWw3UHMxVFJZM2Q2blZoam1PbEpHUXo3MHpIU3laVEhoQ1Q0WEJ5NENOVmxYR0owR2JFK2dtUDNsZys3eTcwc05yY1M4RmRRbURhRnFNWUJDalpzSzg2QUtPQVhScGlhb2VXVWdvTjF6MGd3L1lndnJDcmY3amV5dlBzbTRoQi9aeUpDbHlzdGQ3WnFyRElEVEdGZHM3T2Z5VW0wZTNUZDdPSnpPTUxqMjNGd1RobVE3K0gzS1gxR3kwM2lEZENYSEFsYnpPVllKQ0RMUU1hV0I0R1RZQWFlWk4ycVlrSTV3dDZpdHR4RW9WcDMrZk1xUGxVbm1VcVFLbmhRbmM5b1RRampGNm5wUUU3L0Zid29LZ2IxR2ltWlF3NS91dHFzaXFzUWpvWTZqUmRPL3N6QTBJTmQ1cDNPaG9uYWFUcXphOXIzcEg4RGFTNUVOUjRVL0FKR0ozZFFMR3MxN21ZNFhBMjdodVJHVFNoVTNlb2FGcGlkd1BEQ1EvVlQ2QmlNS0s0NmRucWh6ZGk3aWk2bG0vTWRUeUtvLzlRVk8zQk1NdTE0YUdtakliK0ZTMk9sUjVoZE9xc25ncWpLLzVnb0M2Vng3Z1RodmJxV0NZeGVxZHNRNXVPbG1jUy9lak9objY3d214M1FGa1FMbWwwY2xiOTFGOU4yeXIvdWIvV05JQ0k3NVN6YXBOZUQ4ckNKMk5pRWkvQWR6YXp0cGt1azJzQnNuVVZidDFOTm5vN2dBaE1qOEcwRk9MRnpOd1RFV21Yek54ZDUvRjhyWnJkUEFNNUtyK2hSbGlLZmxnTUxvbEJHRkFJb0RuMmdXdmx2V2I4N1NDSXFUTlRGWlVzY1NDTnp3Nlo1QnZURXFMSW96MXlLbWZ3TGh6Y1FiOG5CVklGRC9NMTlaSmtpYW9VT0Q1Ni82Y1Faa2pXQVBpbGhkOGVqL24zWE11Y0J5N3F2K1ZLb3RZcTA5dC9QWFFRczQvb3J0UkI2VDQrUVVmOEdieVVxamw4bzBLTE41bVFON2dOQ05jMDA4WFFSNldtRmhDSCtuN2R3eDE4QnRXRnhGZ0xndnVRN24yLzdwbFVyRVI0aFJFeUp2ZzdaUHBsZnd6TExkL01QdmkvWUtHRjR1UmEydnNPQWh1K0JqQXM5SncyMERVeU11b0dQSDZQMTY0VWY1ZG1BUW5yQTR1SG1FeTA1K3IzVlJ1YytHdFcvU3ZpMFBmRnU0UFFSdlBEMktic2pyQ1ZZZTZLbTZGd3dsWTRhQitpZ2ZmOWlXQjRQckdjQXY2S3ZyUEpmMCtQaFJxTlp4TjBQT1FISnJzaENHa3haK2wrYmJaRXpKaFNIdUczQmIwMnB4Wk9pcTdURWljaTNkYXJFcHc0R2VVaFZTa0t5VE5DV1JPQlVxVloyei9sSkVkbXVmWUx4WXlsbjhKV25tSGg5T0RDTE9aekZ6aG9nYW5oRnVJZjBxV016a0J5V2JlZ01GVkZ1UWpLQlRJS3RzVEZpWC9DQWtYb05VSzhlV3B6TUpqay9CdmpSOU1UeFZMNVdjV0dLbVIzNE1veHVXMk8veWVmRGdkNFkrNGZ6NEpkVHk4dVRVdGUrdFAydVdaMTMvTmw4UC9aRnlUUFlXcThxeWVIcUc1TXNTaUNQOG5kWEFndW9LYkIxYkpQSTNDcnVnVndXc2d6Rk9wbE8vRkdHZ3p6cGFhZVNESkhEMUkwaUU3dU5hV3NrWlFraGdXVlp2d1hBcno5cUxSYWRvYlNuTmVnVGNSNEFrbnZiT0RpZ0JkK1cxZFdzL00wZGg4Q1pVT09uUU1LYXlKcFIrVHBsVUsvdC9zbk9WTTU5Uy9kWTIrN1ZvOW43amxRa1puaTdoYVJmcHdwL0FDb1BiNHdQUnpycWY1by9oMnhFQ2F4Q0YwVnlwY3ZWNWlXYW1XcDBVb0ZNV0xQOXpyTURadmNKanpPV005MG4wb3NMT0hKeW8waS9kRVVXeWJ3cHJJblhHQmdLOFNmZVdSZGx0eXFFZVp0bVZxZmdyZUpxY3E0WnRCekxPTVJ3Vzd3bityWVcrNEhIWXFacHcwR1NjbUFCQXBVays1MFdGMmN0Mlgzek9tN0ZCVHEzd1I5SE0xN0tESS8yT3NCN29wR1pmTVRGMFFYdndoQWM1MllENUpkbmk5dm9PMURMZnc3T3hzWTVzZ3pwVlZ5T3RHRC9ZOXJnejdTK29ISzhib1NidzNTWmIycTA1Tm14QWs2R2E1MHp6ZWo2d3orZlY3dlhyUytYS043WGhtUitUZFVNSG5CcmZaN2xSamlid3poTXNmY21nTEN3eWtzVDdSSzRMdzlBRUNOenNaTTJtclFkSCs2WTRNL2pPT29WWTdPIn0%3D&from_sustainable_property_sr=1&from=searchresults
Palette - The Slate Hotel Nungambakkam,,"Central Chennai, Chennai","₹ 1,433",Good,7.6,530 reviews,https://www.booking.com/hotel/in/palette-the-slate-chennai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2103041&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d5b247f5d5630dbf&srepoch=1742206444&all_sr_blocks=1186674501_393090391_2_0_0&highlighted_blocks=1186674501_393090391_2_0_0&matching_block_id=1186674501_393090391_2_0_0&sr_pri_blocks=1186674501_393090391_2_0_0__143254&from=searchresults
Shri Valli Residency,,"Central Chennai, Chennai","₹ 1,329",N/A,N/A,N/A,https://www.booking.com/hotel/in/shri-valli-residency.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2103041&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=d5b247f5d5630dbf&srepoch=1742206444&all_sr_blocks=1377522401_409929521_2_0_0&highlighted_blocks=1377522401_409929521_2_0_0&matching_block_id=1377522401_409929521_2_0_0&sr_pri_blocks=1377522401_409929521_2_0_0__132930&from=searchresults
ibis Chennai Sipcot - An Accor Brand,,"SIPCOT IT Park, Chennai","₹ 3,300",Good,7.6,"1,625 reviews",https://www.booking.com/hotel/in/ibis-chennai-sipcot.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaGyIAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AoXg374GwAIB0gIkMjU1ZDZlZmEtZGUzYS00YmEwLTk5MWYtM2E1NmNmODg3ZjNh2AIF4AIB&sid=e7d592c2cfb814cd602bedc38d155f9d&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-01&checkout=2025-04-02&dest_id=-2103041&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=d5b247f5d5630dbf&srepoch=1742206444&all_sr_blocks=109671801_246099052_2_34_0&highlighted_blocks=109671801_246099052_2_34_0&matching_block_id=109671801_246099052_2_34_0&sr_pri_blocks=109671801_246099052_2_34_0__330000&from=searchresults
